Iteration,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Bright Pixel Ratio,Epsilon
3651,8,BSDF Heavy,0,High,2,High,2,14.6986,3366.3,0.109389,0.1
3652,8,BSDF Heavy,0,High,2,High,2,14.8488,3398.87,0.109873,0.1
3653,8,BSDF Heavy,0,High,2,High,2,14.8839,3407.01,0.110195,0.1
3654,8,BSDF Heavy,0,High,2,High,2,14.8806,3407.38,0.110064,0.1
3655,8,BSDF Heavy,0,High,2,High,2,14.9495,3422.39,0.110301,0.1
3656,8,Light Heavy,2,High,2,Low,0,14.8566,3403.58,0.109761,0.1
3657,6,Balanced,-1,Low,0,Medium,1,4.01088,927.672,0.0474286,0.1
3658,7,Light Heavy,1,Medium,1,Low,0,8.69896,1989.86,0.0945949,0.1
3659,6,Light Heavy,0,Low,0,Low,0,4.0119,926.968,0.0472917,0.1
3660,6,Light Heavy,0,Low,0,Low,0,3.9312,908.252,0.0466744,0.1
3661,6,Light Heavy,0,Low,0,Low,0,3.94056,909.072,0.0470312,0.1
3662,6,Light Heavy,0,Low,0,Low,0,3.93476,909.688,0.0467708,0.1
3663,6,Light Heavy,0,Low,0,Low,0,3.9095,901.796,0.0470428,0.1
3664,6,Light Heavy,0,Low,0,Low,0,3.91966,905.098,0.0470833,0.1
3665,6,Light Heavy,0,Low,0,Low,0,3.91934,903.754,0.0472897,0.1
3666,6,Light Heavy,0,Low,0,Low,0,3.8833,895.918,0.0467323,0.1
3667,6,Light Heavy,0,Low,0,Low,0,3.93535,909.139,0.0471489,0.1
3668,6,Light Heavy,0,Low,0,Low,0,3.93487,908.74,0.0469444,0.1
3669,6,Light Heavy,0,Low,0,Low,0,4.02455,930.088,0.0473688,0.1
3670,6,Light Heavy,0,Low,0,Low,0,3.89997,899.542,0.0468615,0.1
3671,6,Light Heavy,0,Low,0,Low,0,3.88282,894.257,0.0471065,0.1
3672,6,Light Heavy,0,Low,0,Low,0,3.93504,907.903,0.0473958,0.1
3673,6,Light Heavy,0,Low,0,Low,0,3.95874,914.117,0.0471219,0.1
3674,6,Light Heavy,0,Low,0,Low,0,3.89495,898.302,0.0469078,0.1
3675,6,Light Heavy,0,Low,0,Low,0,3.92683,906.498,0.0470312,0.1
3676,6,Light Heavy,0,Low,0,Low,0,3.94807,913.25,0.0465972,0.1
3677,6,Balanced,-1,Low,0,Medium,1,3.9289,906.172,0.0468576,0.1
3678,7,Light Heavy,1,Medium,1,Low,0,8.70905,1993.82,0.0940085,0.1
3679,6,Light Heavy,0,Low,0,Low,0,3.91226,903.896,0.0467207,0.1
3680,6,Light Heavy,0,Low,0,Low,0,3.91366,902.391,0.0473187,0.1
3681,6,Light Heavy,0,Low,0,Low,0,3.90865,901.15,0.046956,0.1
3682,6,Light Heavy,0,Low,0,Low,0,3.96729,916.041,0.0474576,0.1
3683,6,BSDF Heavy,-2,Low,0,High,2,3.91235,902.468,0.0472704,0.1
3684,8,Light Heavy,2,High,2,Low,0,14.8032,3390.82,0.109441,0.1
3685,6,BSDF Heavy,-2,Low,0,High,2,3.96156,914.585,0.0472357,0.1
3686,8,Light Heavy,2,High,2,Low,0,14.9413,3421.63,0.109497,0.1
3687,6,BSDF Heavy,-2,Low,0,High,2,3.945,910.045,0.0474479,0.1
3688,8,Light Heavy,2,High,2,Low,0,14.8414,3397.87,0.109633,0.1
3689,6,BSDF Heavy,-2,Low,0,High,2,3.97367,919.324,0.0470312,0.1
3690,8,Light Heavy,2,High,2,Low,0,14.8714,3405.03,0.109823,0.1
3691,6,BSDF Heavy,-2,Low,0,High,2,3.93394,906.556,0.0476871,0.1
3692,8,Light Heavy,2,High,2,Low,0,14.8226,3394.47,0.109782,0.1
3693,6,BSDF Heavy,-2,Low,0,High,2,3.92406,906.63,0.0466898,0.1
3694,8,Light Heavy,2,High,2,Low,0,14.8184,3393.66,0.109961,0.1
3695,6,BSDF Heavy,-2,Low,0,High,2,3.91011,903.416,0.0467303,0.1
3696,8,BSDF Heavy,0,High,2,High,2,14.8307,3394.79,0.109655,0.1
3697,8,BSDF Heavy,0,High,2,High,2,14.821,3392.33,0.109464,0.1
3698,8,BSDF Heavy,0,High,2,High,2,14.8714,3405.05,0.109911,0.1
3699,8,BSDF Heavy,0,High,2,High,2,14.8231,3394.33,0.109495,0.1
3700,8,BSDF Heavy,0,High,2,High,2,14.8814,3408.06,0.109315,0.1
3701,8,BSDF Heavy,0,High,2,High,2,14.8334,3395.08,0.109458,0.1
3702,8,BSDF Heavy,0,High,2,High,2,14.8574,3400.53,0.110058,0.1
3703,8,BSDF Heavy,0,High,2,High,2,14.8329,3394.5,0.109805,0.1
3704,8,BSDF Heavy,0,High,2,High,2,14.8461,3400.04,0.109462,0.1
3705,8,BSDF Heavy,0,High,2,High,2,14.9177,3417.22,0.110023,0.1
3706,8,BSDF Heavy,0,High,2,High,2,14.8828,3406.69,0.110135,0.1
3707,8,BSDF Heavy,0,High,2,High,2,14.8566,3401.05,0.10979,0.1
3708,8,BSDF Heavy,0,High,2,High,2,14.8754,3405.1,0.1099,0.1
3709,8,BSDF Heavy,0,High,2,High,2,14.8517,3402.11,0.109969,0.1
3710,8,BSDF Heavy,0,High,2,High,2,14.9518,3421.71,0.110397,0.1
3711,8,BSDF Heavy,0,High,2,High,2,14.8438,3399.83,0.10934,0.1
3712,8,BSDF Heavy,0,High,2,High,2,14.8803,3407.29,0.109394,0.1
3713,8,BSDF Heavy,0,High,2,High,2,14.8805,3405.77,0.110064,0.1
3714,8,BSDF Heavy,0,High,2,High,2,14.8513,3400.85,0.109701,0.1
3715,8,BSDF Heavy,0,High,2,High,2,14.8891,3409.51,0.109838,0.1
3716,8,BSDF Heavy,0,High,2,High,2,14.8324,3396.8,0.109988,0.1
3717,8,BSDF Heavy,0,High,2,High,2,14.9235,3415.44,0.110287,0.1
3718,8,Balanced,1,High,2,Medium,1,14.8447,3400,0.10957,0.1
3719,7,Balanced,0,Medium,1,Medium,1,8.75459,2003.63,0.0943692,0.1
3720,7,Light Heavy,1,Medium,1,Low,0,8.69494,1988.85,0.09413,0.1
3721,6,Light Heavy,0,Low,0,Low,0,3.96205,914.917,0.0469599,0.1
3722,6,Light Heavy,0,Low,0,Low,0,3.95945,914.192,0.0475154,0.1
3723,6,Light Heavy,0,Low,0,Low,0,3.95687,912.735,0.0473881,0.1
3724,6,Light Heavy,0,Low,0,Low,0,3.90356,899.54,0.0476505,0.1
3725,6,Light Heavy,0,Low,0,Low,0,3.93777,910.447,0.0466146,0.1
3726,6,Light Heavy,0,Low,0,Low,0,3.95541,913.24,0.0470544,0.1
3727,6,Light Heavy,0,Low,0,Low,0,3.94209,910.025,0.0469194,0.1
3728,6,Light Heavy,0,Low,0,Low,0,3.92095,905.425,0.0470448,0.1
3729,6,Light Heavy,0,Low,0,Low,0,3.95676,912.861,0.0471258,0.1
3730,6,Balanced,-1,Low,0,Medium,1,3.90101,901.329,0.0466223,0.1
3731,7,Light Heavy,1,Medium,1,Low,0,8.70244,1990.43,0.0945486,0.1
3732,6,Light Heavy,0,Low,0,Low,0,3.94006,909.979,0.0471798,0.1
3733,6,Light Heavy,0,Low,0,Low,0,3.92186,905.407,0.046794,0.1
3734,6,Light Heavy,0,Low,0,Low,0,3.96576,915.535,0.0472897,0.1
3735,6,Balanced,-1,Low,0,Medium,1,3.89487,897.981,0.0471624,0.1
3736,7,Light Heavy,1,Medium,1,Low,0,8.6399,1976.9,0.0938349,0.1
3737,6,Light Heavy,0,Low,0,Low,0,3.86467,892.065,0.0468248,0.1
3738,6,Light Heavy,0,Low,0,Low,0,3.87485,893.185,0.0468557,0.1
3739,6,Balanced,-1,Low,0,Medium,1,3.9842,919.6,0.0475598,0.1
3740,7,Light Heavy,1,Medium,1,Low,0,8.64793,1978.61,0.0947569,0.1
3741,6,Light Heavy,0,Low,0,Low,0,3.88384,895.99,0.0465625,0.1
3742,6,Light Heavy,0,Low,0,Low,0,3.93038,907.154,0.0470872,0.1
3743,6,Light Heavy,0,Low,0,Low,0,3.93636,908.206,0.0471258,0.1
3744,6,Light Heavy,0,Low,0,Low,0,3.87557,894.52,0.0464738,0.1
3745,6,Light Heavy,0,Low,0,Low,0,3.92796,906.508,0.047174,0.1
3746,6,Light Heavy,0,Low,0,Low,0,3.97736,918.02,0.0474576,0.1
3747,6,Light Heavy,0,Low,0,Low,0,3.9339,908.394,0.047093,0.1
3748,6,Light Heavy,0,Low,0,Low,0,3.91785,904.442,0.0468769,0.1
3749,6,Light Heavy,0,Low,0,Low,0,3.94927,912.049,0.0471991,0.1
3750,6,Light Heavy,0,Low,0,Low,0,3.97262,917.635,0.0470968,0.1
3751,6,Light Heavy,0,Low,0,Low,0,3.96655,916.228,0.0474171,0.1
3752,6,Light Heavy,0,Low,0,Low,0,3.96047,914.309,0.0472164,0.1
3753,6,Light Heavy,0,Low,0,Low,0,3.95845,914.737,0.0471509,0.1
3754,6,Light Heavy,0,Low,0,Low,0,3.93496,909.705,0.0463754,0.1
3755,6,Light Heavy,0,Low,0,Low,0,3.90221,900.512,0.046738,0.1
3756,6,Light Heavy,0,Low,0,Low,0,3.97783,920.035,0.0469946,0.1
3757,6,Light Heavy,0,Low,0,Low,0,3.95641,912.938,0.0472608,0.1
3758,6,Light Heavy,0,Low,0,Low,0,3.90709,902.24,0.0466995,0.1
3759,6,Balanced,-1,Low,0,Medium,1,3.93067,906.51,0.047338,0.1
3760,7,Light Heavy,1,Medium,1,Low,0,8.72184,1996.22,0.0942284,0.1
3761,6,BSDF Heavy,-2,Low,0,High,2,3.9485,911.679,0.0470756,0.1
3762,8,Light Heavy,2,High,2,Low,0,15.0042,3434.3,0.110899,0.1
3763,6,Balanced,-1,Low,0,Medium,1,3.94834,911.651,0.0471007,0.1
3764,7,Light Heavy,1,Medium,1,Low,0,8.67014,1982.41,0.0943557,0.1
3765,6,Light Heavy,0,Low,0,Low,0,3.94523,911.594,0.0470814,0.1
3766,6,Light Heavy,0,Low,0,Low,0,3.94632,912.271,0.0466802,0.1
3767,6,Light Heavy,0,Low,0,Low,0,3.88653,896.856,0.0468731,0.1
3768,6,Light Heavy,0,Low,0,Low,0,3.89243,897.326,0.0469329,0.1
3769,6,Light Heavy,0,Low,0,Low,0,3.94647,911.229,0.0474363,0.1
3770,6,Light Heavy,0,Low,0,Low,0,3.96408,915.828,0.0473167,0.1
3771,6,Light Heavy,0,Low,0,Low,0,3.95844,914.064,0.0471644,0.1
3772,6,Light Heavy,0,Low,0,Low,0,3.88638,895.378,0.0468924,0.1
3773,6,BSDF Heavy,-2,Low,0,High,2,3.95369,913.157,0.0470139,0.1
3774,8,Light Heavy,2,High,2,Low,0,14.9692,3427.8,0.110222,0.1
3775,6,BSDF Heavy,-2,Low,0,High,2,4.02229,929.212,0.0478144,0.1
3776,8,Light Heavy,2,High,2,Low,0,14.8169,3392.44,0.109911,0.1
3777,6,Balanced,-1,Low,0,Medium,1,3.94871,911.03,0.047147,0.1
3778,7,BSDF Heavy,-1,Medium,1,High,2,8.77014,2006.93,0.0946914,0.1
3779,8,Light Heavy,2,High,2,Low,0,14.9614,3422.24,0.110469,0.1
3780,6,Balanced,-1,Low,0,Medium,1,3.93588,909.298,0.0469965,0.1
3781,7,Light Heavy,1,Medium,1,Low,0,8.60455,1968.48,0.0939333,0.1
3782,6,Light Heavy,0,Low,0,Low,0,3.89686,899.122,0.047093,0.1
3783,6,Light Heavy,0,Low,0,Low,0,3.92808,906.627,0.047064,0.1
3784,6,Light Heavy,0,Low,0,Low,0,3.88908,897.848,0.0463407,0.1
3785,6,Light Heavy,0,Low,0,Low,0,3.91469,904.958,0.0468133,0.1
3786,6,Light Heavy,0,Low,0,Low,0,3.929,907.798,0.0468866,0.1
3787,6,Light Heavy,0,Low,0,Low,0,3.98439,920.04,0.0469329,0.1
3788,6,Light Heavy,0,Low,0,Low,0,3.96543,917.039,0.0471605,0.1
3789,6,Light Heavy,0,Low,0,Low,0,3.98326,920.675,0.0473148,0.1
3790,6,Light Heavy,0,Low,0,Low,0,3.93847,909.12,0.0472087,0.1
3791,6,Light Heavy,0,Low,0,Low,0,3.93926,908.871,0.0474826,0.1
3792,6,Light Heavy,0,Low,0,Low,0,3.92782,907.723,0.0468789,0.1
3793,6,Light Heavy,0,Low,0,Low,0,3.95179,912.301,0.0472859,0.1
3794,6,Light Heavy,0,Low,0,Low,0,3.915,904.37,0.0471026,0.1
3795,6,Light Heavy,0,Low,0,Low,0,3.94819,911.993,0.0471026,0.1
3796,6,Light Heavy,0,Low,0,Low,0,3.89159,898.307,0.0468615,0.1
3797,6,Light Heavy,0,Low,0,Low,0,3.96346,915.562,0.0472319,0.1
3798,6,Light Heavy,0,Low,0,Low,0,3.92624,907.421,0.0465374,0.1
3799,6,Light Heavy,0,Low,0,Low,0,3.93699,908.897,0.0469155,0.1
3800,6,Light Heavy,0,Low,0,Low,0,3.88725,897.123,0.0466165,0.1
3801,6,Light Heavy,0,Low,0,Low,0,3.87346,894.268,0.0466223,0.1
3802,6,Light Heavy,0,Low,0,Low,0,3.93834,908.321,0.0474016,0.1
3803,6,Light Heavy,0,Low,0,Low,0,3.88432,895.896,0.0470235,0.1
3804,6,Light Heavy,0,Low,0,Low,0,3.98122,919.785,0.0474865,0.1
3805,6,Light Heavy,0,Low,0,Low,0,3.91785,903.557,0.0472261,0.1
3806,6,Light Heavy,0,Low,0,Low,0,3.91735,904.324,0.0470872,0.1
3807,6,Light Heavy,0,Low,0,Low,0,3.95871,913.999,0.0472724,0.1
3808,6,Light Heavy,0,Low,0,Low,0,3.93253,907.088,0.047091,0.1
3809,6,Light Heavy,0,Low,0,Low,0,3.92696,906.628,0.0471142,0.1
3810,6,Light Heavy,0,Low,0,Low,0,3.94864,911.742,0.0472917,0.1
3811,6,Light Heavy,0,Low,0,Low,0,3.94009,910.008,0.0469772,0.1
3812,6,BSDF Heavy,-2,Low,0,High,2,3.91672,904.308,0.0469657,0.1
3813,8,Light Heavy,2,High,2,Low,0,14.8297,3395.19,0.110029,0.1
3814,6,Balanced,-1,Low,0,Medium,1,3.94795,911.496,0.0470274,0.1
3815,7,Light Heavy,1,Medium,1,Low,0,8.65218,1980.9,0.09375,0.1
3816,6,Light Heavy,0,Low,0,Low,0,3.97032,917.712,0.0472049,0.1
3817,6,Light Heavy,0,Low,0,Low,0,3.94754,911.71,0.0471759,0.1
3818,6,Balanced,-1,Low,0,Medium,1,3.8896,897.409,0.0468981,0.1
3819,7,Light Heavy,1,Medium,1,Low,0,8.74318,1999.11,0.0947647,0.1
3820,6,Light Heavy,0,Low,0,Low,0,3.91275,903.374,0.0471489,0.1
3821,6,Light Heavy,0,Low,0,Low,0,3.99864,924.148,0.0474595,0.1
3822,6,Light Heavy,0,Low,0,Low,0,3.93379,908.284,0.0467245,0.1
3823,6,Light Heavy,0,Low,0,Low,0,3.93975,907.898,0.047419,0.1
3824,6,Light Heavy,0,Low,0,Low,0,3.86723,890.944,0.0469522,0.1
3825,6,BSDF Heavy,-2,Low,0,High,2,3.96482,915.385,0.0469715,0.1
3826,8,Light Heavy,2,High,2,Low,0,14.8771,3405.37,0.110218,0.1
3827,6,Balanced,-1,Low,0,Medium,1,3.90482,901.137,0.0467554,0.1
3828,7,Light Heavy,1,Medium,1,Low,0,8.60829,1969.32,0.0934587,0.1
3829,6,Light Heavy,0,Low,0,Low,0,3.8388,885.485,0.0464718,0.1
3830,6,Light Heavy,0,Low,0,Low,0,3.95435,912.883,0.047311,0.1
3831,6,Light Heavy,0,Low,0,Low,0,3.96161,915.992,0.0468017,0.1
3832,6,Balanced,-1,Low,0,Medium,1,3.92179,905.148,0.0472106,0.1
3833,7,Light Heavy,1,Medium,1,Low,0,8.65916,1979.43,0.0943113,0.1
3834,6,Light Heavy,0,Low,0,Low,0,3.97504,919.16,0.0468981,0.1
3835,6,Light Heavy,0,Low,0,Low,0,3.96054,913.716,0.0471798,0.1
3836,6,Light Heavy,0,Low,0,Low,0,3.92836,905.174,0.0476196,0.1
3837,6,BSDF Heavy,-2,Low,0,High,2,3.96689,916.928,0.0472242,0.1
3838,8,Light Heavy,2,High,2,Low,0,14.918,3412.86,0.110509,0.1
3839,6,Balanced,-1,Low,0,Medium,1,3.92915,906.246,0.0473013,0.1
3840,7,Light Heavy,1,Medium,1,Low,0,8.65618,1979.37,0.0941898,0.1
3841,6,Light Heavy,0,Low,0,Low,0,3.91227,901.955,0.0472319,0.1
3842,6,Light Heavy,0,Low,0,Low,0,3.94592,912.973,0.0466628,0.1
3843,6,Light Heavy,0,Low,0,Low,0,3.94119,909.825,0.0472492,0.1
3844,6,Light Heavy,0,Low,0,Low,0,3.94378,911.253,0.0469116,0.1
3845,6,Light Heavy,0,Low,0,Low,0,3.93037,907.148,0.0475675,0.1
3846,6,Light Heavy,0,Low,0,Low,0,3.84748,887.28,0.0467091,0.1
3847,6,Light Heavy,0,Low,0,Low,0,4.00354,924.487,0.047662,0.1
3848,6,Light Heavy,0,Low,0,Low,0,3.86326,890.676,0.0466532,0.1
3849,6,Light Heavy,0,Low,0,Low,0,3.9071,900.681,0.0471586,0.1
3850,6,Light Heavy,0,Low,0,Low,0,3.96463,917.294,0.0466184,0.1
3851,6,Light Heavy,0,Low,0,Low,0,3.96544,915.796,0.0471296,0.1
3852,6,Light Heavy,0,Low,0,Low,0,3.91196,903.351,0.0470949,0.1
3853,6,Light Heavy,0,Low,0,Low,0,3.90268,900.625,0.0469811,0.1
3854,6,Light Heavy,0,Low,0,Low,0,3.95715,914.191,0.0469194,0.1
3855,6,Light Heavy,0,Low,0,Low,0,3.93628,908.537,0.0470698,0.1
3856,6,Light Heavy,0,Low,0,Low,0,3.92637,906.54,0.0470718,0.1
3857,6,Light Heavy,0,Low,0,Low,0,3.97498,919.14,0.0469715,0.1
3858,6,Light Heavy,0,Low,0,Low,0,4.01069,927.016,0.0473939,0.1
3859,6,Light Heavy,0,Low,0,Low,0,3.95466,913.186,0.0472396,0.1
3860,6,Light Heavy,0,Low,0,Low,0,3.91266,902.864,0.0471296,0.1
3861,6,Light Heavy,0,Low,0,Low,0,3.92432,905.782,0.0473032,0.1
3862,6,Light Heavy,0,Low,0,Low,0,3.92396,906.269,0.0468519,0.1
3863,6,Light Heavy,0,Low,0,Low,0,3.8957,898.797,0.0470062,0.1
3864,6,Light Heavy,0,Low,0,Low,0,3.90432,901.266,0.046603,0.1
3865,6,Light Heavy,0,Low,0,Low,0,3.97622,919.417,0.0472222,0.1
3866,6,Light Heavy,0,Low,0,Low,0,3.92924,907.222,0.0471489,0.1
3867,6,Light Heavy,0,Low,0,Low,0,3.91084,901.93,0.0471682,0.1
3868,6,Light Heavy,0,Low,0,Low,0,3.92756,906.33,0.0469309,0.1
3869,6,Light Heavy,0,Low,0,Low,0,3.93223,908.071,0.0470525,0.1
3870,6,Light Heavy,0,Low,0,Low,0,3.95338,913.204,0.0467573,0.1
3871,6,Light Heavy,0,Low,0,Low,0,3.9641,915.948,0.0473013,0.1
3872,6,Light Heavy,0,Low,0,Low,0,3.8971,899.896,0.0468904,0.1
3873,6,Light Heavy,0,Low,0,Low,0,3.94327,910.929,0.0467573,0.1
3874,6,Light Heavy,0,Low,0,Low,0,3.90357,899.696,0.0469059,0.1
3875,6,Light Heavy,0,Low,0,Low,0,4.00034,923.54,0.0473013,0.1
3876,6,Light Heavy,0,Low,0,Low,0,3.95345,912.226,0.0472415,0.1
3877,6,Light Heavy,0,Low,0,Low,0,3.97361,918.979,0.0468248,0.1
3878,6,Light Heavy,0,Low,0,Low,0,3.8748,894.228,0.0464834,0.1
3879,6,BSDF Heavy,-2,Low,0,High,2,3.92967,908.64,0.0466319,0.1
3880,8,Light Heavy,2,High,2,Low,0,14.8434,3399.94,0.109441,0.1
3881,6,Balanced,-1,Low,0,Medium,1,3.91149,903.385,0.0466358,0.1
3882,7,Light Heavy,1,Medium,1,Low,0,8.69651,1990.73,0.0940837,0.1
3883,6,Light Heavy,0,Low,0,Low,0,3.92536,906.721,0.0469792,0.1
3884,6,Light Heavy,0,Low,0,Low,0,3.89342,899.036,0.047066,0.1
3885,6,Light Heavy,0,Low,0,Low,0,3.88086,895.034,0.0469348,0.1
3886,6,Light Heavy,0,Low,0,Low,0,3.97899,920.147,0.047174,0.1
3887,6,Light Heavy,0,Low,0,Low,0,3.91055,903.841,0.0466609,0.1
3888,6,Light Heavy,0,Low,0,Low,0,3.92805,907.592,0.0468364,0.1
3889,6,Light Heavy,0,Low,0,Low,0,3.99232,922.204,0.0473958,0.1
3890,6,Light Heavy,0,Low,0,Low,0,3.93258,907.835,0.0468557,0.1
3891,6,BSDF Heavy,-2,Low,0,High,2,3.8534,888.481,0.0464198,0.1
3892,8,Light Heavy,2,High,2,Low,0,14.8683,3404.69,0.109813,0.1
3893,6,Balanced,-1,Low,0,Medium,1,3.9208,905.407,0.0465181,0.1
3894,7,Light Heavy,1,Medium,1,Low,0,8.64365,1978.25,0.0938194,0.1
3895,6,Light Heavy,0,Low,0,Low,0,3.94866,911.981,0.0468731,0.1
3896,6,Light Heavy,0,Low,0,Low,0,3.91058,902.871,0.0469444,0.1
3897,6,Light Heavy,0,Low,0,Low,0,3.99819,923.118,0.0477315,0.1
3898,6,Balanced,-1,Low,0,Medium,1,3.93707,909.391,0.047147,0.1
3899,7,Light Heavy,1,Medium,1,Low,0,8.74939,2002.61,0.0943499,0.1
3900,6,Balanced,-1,Low,0,Medium,1,3.94281,909.97,0.0475174,0.1
3901,7,Light Heavy,1,Medium,1,Low,0,8.79135,2010.19,0.0950617,0.1
3902,6,Light Heavy,0,Low,0,Low,0,4.00254,924.268,0.0473322,0.1
3903,6,Light Heavy,0,Low,0,Low,0,3.94514,910.634,0.0473958,0.1
3904,6,Light Heavy,0,Low,0,Low,0,3.98138,918.478,0.0471605,0.1
3905,6,Light Heavy,0,Low,0,Low,0,3.97804,921.278,0.0465548,0.1
3906,6,Light Heavy,0,Low,0,Low,0,3.96961,917.085,0.0473206,0.1
3907,6,Light Heavy,0,Low,0,Low,0,3.92898,905.211,0.0474055,0.1
3908,6,Light Heavy,0,Low,0,Low,0,3.89681,899.742,0.0466146,0.1
3909,6,Light Heavy,0,Low,0,Low,0,3.94986,912.36,0.0470756,0.1
3910,6,Light Heavy,0,Low,0,Low,0,3.92812,906.001,0.047064,0.1
3911,6,Light Heavy,0,Low,0,Low,0,3.91457,904.041,0.0468422,0.1
3912,6,Light Heavy,0,Low,0,Low,0,3.94231,910.237,0.0469213,0.1
3913,6,Light Heavy,0,Low,0,Low,0,3.93936,909.242,0.047091,0.1
3914,6,Light Heavy,0,Low,0,Low,0,3.93367,907.831,0.0470351,0.1
3915,6,Light Heavy,0,Low,0,Low,0,3.91864,904.453,0.0470428,0.1
3916,6,Light Heavy,0,Low,0,Low,0,3.96819,916.121,0.0471412,0.1
3917,6,Light Heavy,0,Low,0,Low,0,3.97599,918.27,0.0474518,0.1
3918,6,Light Heavy,0,Low,0,Low,0,3.90584,900.523,0.0466686,0.1
3919,6,Light Heavy,0,Low,0,Low,0,3.97459,917.983,0.047039,0.1
3920,6,Light Heavy,0,Low,0,Low,0,3.96487,915.871,0.0471277,0.1
3921,6,Light Heavy,0,Low,0,Low,0,3.88344,895.576,0.0466416,0.1
3922,6,Balanced,-1,Low,0,Medium,1,3.94783,910.457,0.047012,0.1
3923,7,Light Heavy,1,Medium,1,Low,0,8.65285,1979.5,0.0939583,0.1
3924,6,Light Heavy,0,Low,0,Low,0,3.93449,908.677,0.0468171,0.1
3925,6,Light Heavy,0,Low,0,Low,0,3.91526,903.574,0.0467708,0.1
3926,6,Light Heavy,0,Low,0,Low,0,3.93047,907.338,0.0470467,0.1
3927,6,Light Heavy,0,Low,0,Low,0,3.94506,910.351,0.0470197,0.1
3928,6,Light Heavy,0,Low,0,Low,0,3.93443,907.77,0.0472164,0.1
3929,6,Light Heavy,0,Low,0,Low,0,3.99192,921.702,0.0473611,0.1
3930,6,Light Heavy,0,Low,0,Low,0,3.9581,913.759,0.0474556,0.1
3931,6,Light Heavy,0,Low,0,Low,0,3.97122,918.436,0.0467631,0.1
3932,6,Light Heavy,0,Low,0,Low,0,3.94522,911.824,0.0469579,0.1
3933,6,Light Heavy,0,Low,0,Low,0,3.92817,906.462,0.0472261,0.1
3934,6,Balanced,-1,Low,0,Medium,1,3.88073,894.195,0.0469734,0.1
3935,7,Light Heavy,1,Medium,1,Low,0,8.62225,1973.59,0.0937346,0.1
3936,6,Light Heavy,0,Low,0,Low,0,3.93438,908.609,0.0469078,0.1
3937,6,Light Heavy,0,Low,0,Low,0,3.90798,901.758,0.0467303,0.1
3938,6,Light Heavy,0,Low,0,Low,0,3.9313,907.445,0.046711,0.1
3939,6,Light Heavy,0,Low,0,Low,0,3.90676,900.927,0.0470525,0.1
3940,6,Light Heavy,0,Low,0,Low,0,3.92875,906.946,0.0468499,0.1
3941,6,Light Heavy,0,Low,0,Low,0,3.90818,901.505,0.0469676,0.1
3942,6,Light Heavy,0,Low,0,Low,0,3.9508,911.625,0.0473553,0.1
3943,6,Light Heavy,0,Low,0,Low,0,3.92889,907.574,0.0469869,0.1
3944,6,Light Heavy,0,Low,0,Low,0,3.91695,904.563,0.0466937,0.1
3945,6,Light Heavy,0,Low,0,Low,0,3.95245,912.945,0.0469271,0.1
3946,6,Light Heavy,0,Low,0,Low,0,3.94373,910.647,0.0471971,0.1
3947,6,Light Heavy,0,Low,0,Low,0,3.96682,917.222,0.0470563,0.1
3948,6,Light Heavy,0,Low,0,Low,0,3.93826,910.804,0.046684,0.1
3949,6,Light Heavy,0,Low,0,Low,0,3.92363,905.54,0.0469676,0.1
3950,6,Light Heavy,0,Low,0,Low,0,3.88502,895.922,0.0465721,0.1
3951,6,Light Heavy,0,Low,0,Low,0,4.00023,924.96,0.0474653,0.1
3952,6,Light Heavy,0,Low,0,Low,0,3.99637,923.271,0.0475849,0.1
3953,6,Light Heavy,0,Low,0,Low,0,3.961,914.46,0.0471412,0.1
3954,6,BSDF Heavy,-2,Low,0,High,2,3.91557,903.854,0.0467535,0.1
3955,8,Light Heavy,2,High,2,Low,0,14.8637,3404.56,0.109786,0.1
3956,6,Balanced,-1,Low,0,Medium,1,3.93435,909.134,0.0470775,0.1
3957,7,BSDF Heavy,-1,Medium,1,High,2,8.74706,2001.27,0.0946875,0.1
3958,8,Light Heavy,2,High,2,Low,0,14.8536,3400.33,0.110012,0.1
3959,6,Balanced,-1,Low,0,Medium,1,3.94891,911.607,0.046902,0.1
3960,7,Light Heavy,1,Medium,1,Low,0,8.72141,1995,0.0950868,0.1
3961,6,Light Heavy,0,Low,0,Low,0,3.89426,899.023,0.0465876,0.1
3962,6,Light Heavy,0,Low,0,Low,0,3.89637,900.067,0.0466049,0.1
3963,6,Light Heavy,0,Low,0,Low,0,3.94147,908.36,0.0476003,0.1
3964,6,Light Heavy,0,Low,0,Low,0,3.95121,912.853,0.0468345,0.1
3965,6,Light Heavy,0,Low,0,Low,0,3.94533,910.196,0.0472569,0.1
3966,6,Light Heavy,0,Low,0,Low,0,3.9571,912.826,0.04739,0.1
3967,6,BSDF Heavy,-2,Low,0,High,2,3.8964,899.496,0.0466956,0.1
3968,8,Light Heavy,2,High,2,Low,0,14.9011,3409.88,0.110351,0.1
3969,6,Balanced,-1,Low,0,Medium,1,3.91648,904.357,0.047039,0.1
3970,7,Light Heavy,1,Medium,1,Low,0,8.70047,1989.73,0.0943827,0.1
3971,6,Light Heavy,0,Low,0,Low,0,3.96859,916.117,0.0472782,0.1
3972,6,Light Heavy,0,Low,0,Low,0,3.94913,911.573,0.0473206,0.1
