Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
211,Baseline,0,Balanced,0,Low,0,Low,0,22.1941,3848.31,8.25565,0.507678,0.1
212,Baseline,0,Balanced,0,Low,0,Low,0,22.1688,3846.59,8.2552,0.507905,0.1
213,Baseline,0,Balanced,0,Low,0,Low,0,22.2565,3861.76,8.25914,0.507964,0.1
214,Baseline,0,Balanced,0,Low,0,Low,0,22.1348,3836.71,8.25263,0.507505,0.1
215,Baseline,0,Balanced,0,Low,0,Low,0,22.2771,3869.36,8.2611,0.506973,0.1
216,Baseline,0,Balanced,0,Low,0,Low,0,22.1878,3846.68,8.25523,0.508,0.1
217,Baseline,0,Balanced,0,Low,0,Low,0,22.193,3848.11,8.2556,0.507396,0.1
218,Baseline,0,Balanced,0,Low,0,Low,0,22.2316,3858.57,8.25831,0.507628,0.1
219,Baseline,0,Balanced,0,Low,0,Low,0,22.2284,3855.23,8.25745,0.507671,0.1
220,Baseline,0,Balanced,0,Low,0,Low,0,22.194,3849.97,8.25608,0.507667,0.1
221,Baseline,0,Balanced,0,Low,0,Low,0,22.1779,3845.7,8.25497,0.507703,0.1
222,Baseline,0,Balanced,0,Low,0,Low,0,22.1805,3845.39,8.25489,0.507599,0.1
223,Baseline,0,Balanced,0,Low,0,Low,0,22.2206,3853.88,8.2571,0.508071,0.1
224,Baseline,0,Balanced,0,Low,0,Low,0,22.1408,3839.75,8.25342,0.507092,0.1
225,Baseline,0,Balanced,0,Low,0,Low,0,22.1682,3845.45,8.2549,0.507524,0.1
226,Baseline,0,Balanced,0,Low,0,Low,0,22.2625,3861.8,8.25915,0.507576,0.1
227,Baseline,0,Balanced,0,Low,0,Low,0,22.1505,3837.53,8.25284,0.507881,0.1
228,Baseline,0,Balanced,0,Low,0,Low,0,22.1924,3851.74,8.25654,0.507713,0.1
229,Baseline,0,Balanced,0,Low,0,Low,0,22.2293,3858.34,8.25825,0.507383,0.1
230,Baseline,0,Balanced,0,Low,0,Low,0,22.1734,3846.34,8.25514,0.507847,0.1
231,Baseline,0,Balanced,0,Low,0,Low,0,22.1752,3844.01,8.25453,0.508283,0.1
232,Baseline,0,Balanced,0,Low,0,Low,0,22.204,3848.73,8.25576,0.507845,0.1
233,Baseline,0,Balanced,0,Low,0,Low,0,22.2112,3853.79,8.25707,0.507345,0.1
234,Baseline,0,Balanced,0,Low,0,Low,0,22.1182,3834.47,8.25205,0.5074,0.1
235,Baseline,0,Balanced,0,Low,0,Low,0,22.2684,3863.39,8.25956,0.507838,0.1
236,Baseline,0,Balanced,0,Low,0,Low,0,22.1514,3839.34,8.25332,0.507571,0.1
237,Baseline,0,Balanced,0,Low,0,Low,0,22.1768,3847.39,8.25541,0.507511,0.1
238,Baseline,0,Balanced,0,Low,0,Low,0,22.1724,3844.64,8.2547,0.507944,0.1
239,Baseline,0,Balanced,0,Low,0,Low,0,22.2482,3862.59,8.25935,0.507292,0.1
240,Baseline,0,Balanced,0,Low,0,Low,0,22.1074,3830.97,8.25113,0.507689,0.1
241,Baseline,0,Balanced,0,Low,0,Low,0,22.2125,3851.91,8.25659,0.50799,0.1
242,Baseline,0,Balanced,0,Low,0,Low,0,22.1782,3846.37,8.25514,0.50772,0.1
243,Baseline,0,Balanced,0,Low,0,Low,0,22.2335,3856.11,8.25767,0.508208,0.1
244,Baseline,0,Balanced,0,Low,0,Low,0,22.1052,3833.33,8.25175,0.507678,0.1
245,Baseline,0,Balanced,0,Low,0,Low,0,22.2173,3853.24,8.25693,0.507888,0.1
246,Baseline,0,Balanced,0,Low,0,Low,0,22.197,3849.14,8.25587,0.507921,0.1
247,Baseline,0,Balanced,0,Low,0,Low,0,22.221,3855.95,8.25763,0.507552,0.1
248,Baseline,0,Balanced,0,Low,0,Low,0,22.2426,3860.94,8.25893,0.507995,0.1
249,Baseline,0,Balanced,0,Low,0,Low,0,22.2473,3859.57,8.25857,0.507772,0.1
250,Baseline,0,Balanced,0,Low,0,Low,0,22.231,3858.46,8.25828,0.507843,0.1
251,Baseline,0,Balanced,0,Low,0,Low,0,22.2207,3854.18,8.25717,0.507846,0.1
252,Baseline,0,Balanced,0,Low,0,Low,0,22.2871,3867,8.26049,0.508028,0.1
253,Baseline,0,Balanced,0,Low,0,Low,0,22.1464,3841.32,8.25383,0.507551,0.1
254,Baseline,0,Balanced,0,Low,0,Low,0,22.1893,3846.31,8.25513,0.507613,0.1
255,Baseline,0,Balanced,0,Low,0,Low,0,22.3063,3875.33,8.26265,0.507744,0.1
256,Baseline,0,Balanced,0,Low,0,Low,0,22.1905,3846.49,8.25517,0.507691,0.1
257,Baseline,0,Balanced,0,Low,0,Low,0,22.223,3858.43,8.25827,0.507789,0.1
258,Baseline,0,Balanced,0,Low,0,Low,0,22.2319,3857.86,8.25813,0.507514,0.1
259,Baseline,0,Balanced,0,Low,0,Low,0,22.1584,3843.01,8.25427,0.507839,0.1
260,Baseline,0,Balanced,0,Low,0,Low,0,22.2011,3851.92,8.25659,0.507548,0.1
261,Baseline,0,Balanced,0,Low,0,Low,0,22.2136,3856.61,8.2578,0.507612,0.1
262,Baseline,0,Balanced,0,Low,0,Low,0,22.1768,3846.8,8.25526,0.507564,0.1
263,Baseline,0,Balanced,0,Low,0,Low,0,22.1776,3846.27,8.25512,0.507769,0.1
264,Baseline,0,Balanced,0,Low,0,Low,0,22.1963,3846.8,8.25526,0.508272,0.1
265,Baseline,0,Balanced,0,Low,0,Low,0,22.1706,3846.44,8.25516,0.507276,0.1
266,Baseline,0,Balanced,0,Low,0,Low,0,22.2186,3854.4,8.25723,0.507635,0.1
